Glottocode,Code,Code_Orig,Sentences,Notes,CC_Pages,CC_Urls,Name,Script,Script_Type,Bytes_Per_Char,Family,Full_Classification,Minimal_Full_Classification,combined_t_0.0000_bpp,combined_t_0.0000_pps,combined_t_0.0000_pps_premium,combined_t_0.2578_bpp,combined_t_0.2578_pps,combined_t_0.2578_pps_premium,combined_t_0.4717_bpp,combined_t_0.4717_pps,combined_t_0.4717_pps_premium,combined_t_0.9434_bpp,combined_t_0.9434_pps,combined_t_0.9434_pps_premium,norm_entropy_t_0.4023_bpp,norm_entropy_t_0.4023_pps,norm_entropy_t_0.4023_pps_premium,norm_entropy_t_0.5293_bpp,norm_entropy_t_0.5293_pps,norm_entropy_t_0.5293_pps_premium,norm_entropy_t_0.7173_bpp,norm_entropy_t_0.7173_pps,norm_entropy_t_0.7173_pps_premium,norm_entropy_t_1.0322_bpp,norm_entropy_t_1.0322_pps,norm_entropy_t_1.0322_pps_premium,raw_entropy_t_1.2041_bpp,raw_entropy_t_1.2041_pps,raw_entropy_t_1.2041_pps_premium,raw_entropy_t_1.3340_bpp,raw_entropy_t_1.3340_pps,raw_entropy_t_1.3340_pps_premium,raw_entropy_t_1.5117_bpp,raw_entropy_t_1.5117_pps,raw_entropy_t_1.5117_pps_premium,raw_entropy_t_1.8193_bpp,raw_entropy_t_1.8193_pps,raw_entropy_t_1.8193_pps_premium,raw_monotonicity_t_0.2359_bpp,raw_monotonicity_t_0.2359_pps,raw_monotonicity_t_0.2359_pps_premium,raw_monotonicity_t_0.3662_bpp,raw_monotonicity_t_0.3662_pps,raw_monotonicity_t_0.3662_pps_premium,raw_monotonicity_t_0.5899_bpp,raw_monotonicity_t_0.5899_pps,raw_monotonicity_t_0.5899_pps_premium,raw_monotonicity_t_0.9439_bpp,raw_monotonicity_t_0.9439_pps,raw_monotonicity_t_0.9439_pps_premium
occi1239,oci,oci_Latn,997,,6366886.0,6339942.0,Occitan,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > Occitanic,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > Occitanic,2.294,64.2166,1.7936,2.7146,54.2668,1.6535,3.1853,46.2467,1.5195,4.9287,29.8887,1.2998,2.9655,49.675,1.3787,3.3782,43.6068,1.3292,4.0871,36.0431,1.2569,5.5993,26.3089,1.1436,1.6528,89.1294,2.4734,1.8052,81.6038,2.488,2.0701,71.1625,2.4877,2.8082,52.4584,2.2826,2.6003,56.651,1.5726,2.8954,50.8776,1.5529,3.5362,41.658,1.46,4.9252,29.9097,1.3002
aran1260,oci,oci_Latn_aran1260,997,,6366886.0,6339942.0,Aranese,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > Occitanic > Occitan > Gascon,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > Occitanic > Occitan,2.1618,68.6048,1.9162,2.5909,57.2407,1.7441,3.0895,48.003,1.5772,4.9606,29.8967,1.3001,2.959,50.1214,1.3911,3.3882,43.7713,1.3342,4.1343,35.8726,1.2509,5.7382,25.8455,1.1234,1.3906,106.6459,2.9595,1.4865,99.7673,3.0418,1.6656,89.0431,3.1128,2.1891,67.7472,2.9479,2.5226,58.7924,1.632,2.8063,52.8485,1.613,3.4443,43.0592,1.5091,4.9605,29.8977,1.2997
oriy1255,ory,ory_Orya,997,,8341478.0,8321756.0,Odia,Orya,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Eastern zone > Oriya-Gauda-Kamrupa > Macro-Oriya,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Eastern zone > Macro-Oriya,2.401,144.4594,4.0348,2.6092,132.9318,4.0504,2.8605,121.2548,3.984,3.6039,96.2427,4.1854,3.6433,95.2016,2.6424,3.8269,90.6349,2.7626,4.1595,83.3862,2.9078,4.9112,70.6229,3.0698,3.1278,110.8917,3.0773,3.3187,104.5125,3.1865,3.5398,97.986,3.4254,3.94,88.0321,3.8305,2.5109,138.1344,3.8345,2.6872,129.0742,3.9396,3.0139,115.0832,4.0333,3.5693,97.1755,4.2243
pang1290,pag,pag_Latn,997,,,,Pangasinan,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Northern Luzon > Meso-Cordilleran > South-Central Cordilleran > Southern Cordilleran > West Southern Cordilleran,Austronesian > Northern Luzon > Meso-Cordilleran,2.072,61.0943,1.7064,2.4291,52.1123,1.5878,2.8653,44.1795,1.4516,4.8604,26.0441,1.1326,2.6563,47.655,1.3227,3.1041,40.7803,1.243,4.0806,31.0211,1.0817,6.3302,19.997,0.8692,1.1712,108.0863,2.9995,1.2068,104.8957,3.1982,1.2717,99.5416,3.4798,1.4714,86.0301,3.7434,2.3817,53.1484,1.4754,2.6281,48.1665,1.4701,3.176,39.8566,1.3968,4.8599,26.0471,1.1323
panj1256,pan,pan_Guru,997,,11640973.0,11593313.0,Eastern Panjabi,Guru,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Northwestern zone > Sindhi-Lahnda > Greater Panjabic > Eastern Panjabic,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Northwestern zone > Greater Panjabic,2.1652,151.0411,4.2186,2.3521,139.0371,4.2364,2.5622,127.6399,4.1938,3.257,100.4092,4.3666,3.3397,97.9218,2.7179,3.4339,95.2377,2.9029,3.6316,90.0522,3.1402,4.2787,76.4333,3.3223,2.8866,113.2939,3.144,3.0716,106.4704,3.2462,3.2056,102.0191,3.5664,3.3903,96.4614,4.1973,2.281,143.3711,3.9799,2.4236,134.9368,4.1185,2.69,121.5757,4.2608,3.2274,101.33,4.4049
papi1253,pap,pap_Latn,997,,,,Papiamento,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance > Macro-Portuguese > Upper Guinea Portuguese,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance > Macro-Portuguese > Upper Guinea Portuguese,2.063,65.8766,1.84,2.4578,55.2959,1.6848,2.9324,46.345,1.5227,5.1884,26.1936,1.1391,2.7917,48.682,1.3512,3.2396,41.9509,1.2787,4.1339,32.8756,1.1464,5.8674,23.1625,1.0068,1.2123,112.1013,3.1109,1.2567,108.1394,3.2971,1.3388,101.5135,3.5487,1.5762,86.2227,3.7518,2.3922,56.8104,1.577,2.6548,51.1916,1.5625,3.286,41.3581,1.4495,5.149,26.3942,1.1474
sout2649,pbt,pbt_Arab,997,,6367306.0,6336284.0,Southern Pashto,Arab,Abjad,2 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Iranian-Nuristani > Iranian > Pashto > Nuclear Pashto,Indo-European > Indo-Iranian > Iranian-Nuristani > Pashto,1.9232,111.2407,3.107,2.5941,82.4724,2.5129,3.539,60.4534,1.9863,9.1754,23.317,1.014,3.4219,62.5216,1.7353,3.8858,55.0572,1.6782,4.5827,46.6851,1.628,6.2018,34.4965,1.4995,1.2088,176.993,4.9117,1.326,161.345,4.9193,1.6479,129.8295,4.5386,3.2005,66.8455,2.9086,2.5152,85.0612,2.3612,2.9994,71.328,2.1771,4.3459,49.2287,1.7253,9.1762,23.3149,1.0135
west2369,pes,pes_Arab,997,,1271707294.0,1264171685.0,Western Persian,Arab,Abjad,2 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Iranian-Nuristani > Iranian > Southwestern Iranian > Middle-Modern Persian > Modern Southwestern Iranian > Farsic-Caucasian Tat > Farsic,Indo-European > Indo-Iranian > Iranian-Nuristani > Southwestern Iranian,1.9384,111.0662,3.1021,2.5035,85.997,2.6203,3.24,66.4473,2.1832,6.8356,31.4955,1.3697,3.0163,71.3761,1.9811,3.6506,58.9749,1.7976,4.6942,45.8636,1.5993,6.9783,30.8516,1.341,1.332,161.6339,4.4855,1.4779,145.672,4.4414,1.7894,120.3129,4.2059,3.355,64.1695,2.7922,2.4307,88.5737,2.4587,2.819,76.3721,2.331,3.8344,56.1474,1.9678,6.8369,31.4895,1.3689
plat1254,plt,plt_Latn,997,,6431320.0,6401178.0,Plateau Malagasy,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Basap-Greater Barito > Greater Barito linkage > Southeast Barito > Malagasic > North-Central Malagasic > Central-Eastern Malagasic,Austronesian > Basap-Greater Barito,2.0542,77.2708,2.1582,2.5296,62.7482,1.9119,3.1167,50.9288,1.6733,5.6028,28.33,1.232,2.5946,61.1755,1.6979,3.1055,51.1123,1.558,4.2909,36.992,1.29,7.6207,20.8285,0.9054,1.1297,140.5065,3.8992,1.1549,137.4443,4.1906,1.2033,131.9127,4.6114,1.3537,117.2548,5.102,2.4521,64.7322,1.7969,2.778,57.1374,1.7439,3.5105,45.2146,1.5846,5.5927,28.3811,1.2337
poli1260,pol,pol_Latn,997,,3430605391.0,3408199823.0,Polish,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Balto-Slavic > Slavic > West Slavic > Lechitic > Polish-Silesian,Indo-European > Balto-Slavic > Slavic > West Slavic > Lechitic,2.4888,57.1595,1.5965,2.883,49.343,1.5035,3.2876,43.2708,1.4217,4.814,29.5507,1.2851,2.9846,47.663,1.3229,3.369,42.2257,1.2871,4.0638,35.006,1.2207,5.5984,25.4102,1.1045,1.902,74.7944,2.0756,2.0692,68.7513,2.0962,2.3526,60.4684,2.1139,3.0233,47.0532,2.0474,2.7133,52.4303,1.4554,3.0129,47.2166,1.4411,3.5969,39.5496,1.3861,4.7976,29.652,1.289
braz1246,por,por_Latn,997,,4099018104.0,4074503096.0,Portuguese (Brazilian),Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance > Macro-Portuguese > Brazil-Portugal Portuguese > Portuguese,Indo-European > Italic > Italo-Western Romance > Western Romance > Shifted Western Romance > Southwestern Shifted Romance > West Ibero-Romance > Galician Romance > Macro-Portuguese > Brazil-Portugal Portuguese,2.7018,51.9358,1.4506,3.1166,45.0241,1.3719,3.5707,39.2979,1.2912,5.1154,27.4313,1.1929,3.1244,44.9117,1.2465,3.5109,39.9669,1.2182,4.1277,33.995,1.1854,5.3303,26.325,1.1443,2.1476,65.34,1.8132,2.3662,59.3029,1.8081,2.7439,51.1384,1.7877,3.6257,38.7021,1.684,2.905,48.3029,1.3408,3.2366,43.3541,1.3233,3.9006,35.9739,1.2608,5.0862,27.5888,1.1993
dari1249,prs,prs_Arab,997,,,,Dari,Arab,Abjad,2 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Iranian-Nuristani > Iranian > Southwestern Iranian > Middle-Modern Persian > Modern Southwestern Iranian > Farsic-Caucasian Tat > Farsic > Eastern Farsic,Indo-European > Indo-Iranian > Iranian-Nuristani > Southwestern Iranian > Eastern Farsic,1.9063,107.8415,3.012,2.4686,83.2788,2.5375,3.2536,63.1846,2.076,7.1773,28.6429,1.2456,3.1445,65.3781,1.8146,3.7567,54.7242,1.668,4.6764,43.9609,1.533,6.7473,30.4684,1.3244,1.3222,155.4875,4.3149,1.4722,139.6429,4.2576,1.7969,114.4102,3.9995,3.4513,59.5657,2.5919,2.4026,85.5647,2.3752,2.8095,73.1725,2.2334,3.8792,52.995,1.8573,7.1796,28.6339,1.2447
ayac1239,quy,quy_Latn,997,,,,Ayacucho Quechua,Latn,Alphabet,1 byte,Quechuan,Quechuan > Southern Quechua > Ayacuchan Quechua,Quechuan,2.0159,67.0652,1.8732,2.435,55.5236,1.6918,2.9651,45.5968,1.4982,5.3409,25.3139,1.1008,2.5638,52.7342,1.4637,3.0063,44.9719,1.3708,4.1322,32.7182,1.1409,7.9127,17.0863,0.7427,1.1496,117.6018,3.2635,1.1812,114.4634,3.4899,1.2405,108.988,3.81,1.429,94.6118,4.1168,2.3724,56.987,1.5819,2.6628,50.7723,1.5497,3.3318,40.5787,1.4221,5.315,25.4373,1.1058
roma1327,ron,ron_Latn,997,,1125558850.0,1119333515.0,Romanian,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Eastern Romance > Northern Romanian > Eastern Romanian,Indo-European > Italic > Eastern Romance,2.472,60.4152,1.6874,2.8468,52.4604,1.5985,3.2655,45.7332,1.5026,4.683,31.8907,1.3869,2.8977,51.5396,1.4305,3.3154,45.0461,1.373,4.0189,37.1605,1.2958,5.4852,27.2267,1.1835,1.7672,84.5075,2.3451,1.9021,78.5165,2.3939,2.1335,69.999,2.447,2.7659,53.995,2.3495,2.7058,55.1936,1.5321,2.9938,49.8837,1.5225,3.5616,41.9318,1.4696,4.6792,31.9168,1.3874
rund1242,run,run_Latn,997,,172804.0,171267.0,Rundi,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Northeast Savanna Bantu > Great Lakes Bantu > Western Lakes Bantu > Kivu > West Highlands Kivu > Rundic,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Northeast Savanna Bantu > Great Lakes Bantu > Western Lakes Bantu > Rundic,1.9681,71.5236,1.9977,2.3418,60.1123,1.8316,2.8418,49.5346,1.6275,5.6667,24.8415,1.0803,2.6895,52.339,1.4527,3.1565,44.5958,1.3593,4.2254,33.3149,1.1617,7.1383,19.7202,0.8572,1.0944,128.6219,3.5694,1.1174,125.984,3.8412,1.1607,121.2778,4.2396,1.32,106.6429,4.6403,2.2928,61.3952,1.7043,2.5568,55.0562,1.6804,3.2631,43.1394,1.5119,5.6507,24.9117,1.0829
russ1263,rus,rus_Cyrl,997,,13473783858.0,13397737772.0,Russian,Cyrl,Alphabet,2 bytes,Indo-European,Indo-European > Classical Indo-European > Balto-Slavic > Slavic > East Slavic,Indo-European > Balto-Slavic > Slavic > East Slavic,2.5938,97.5607,2.7249,2.9783,84.9669,2.5889,3.5343,71.5998,2.3525,7.1527,35.3791,1.5386,3.9365,64.2849,1.7842,4.4496,56.8716,1.7335,5.3356,47.4283,1.6539,6.9553,36.3831,1.5815,4.9521,51.1013,1.4181,5.8053,43.5908,1.3291,7.0059,36.1204,1.2627,9.4352,26.8205,1.167,2.7252,92.8596,2.5777,3.1243,80.996,2.4722,4.1598,60.8345,2.132,7.1576,35.3551,1.5369
sang1328,sag,sag_Latn,997,,363372.0,363127.0,Sango,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > North Volta-Congo > Cameroun-Ubangian > Ubangi > Ngbandi-Mongoba-Kazibati > Ngbandic > Nuclear Ngbandic > Sangoic,Atlantic-Congo > Volta-Congo > North Volta-Congo > Cameroun-Ubangian,2.0053,70.3701,1.9655,2.3866,59.1254,1.8015,2.8751,49.0812,1.6126,5.2655,26.7994,1.1654,2.6157,53.9468,1.4973,2.9865,47.2497,1.4402,3.7512,37.6179,1.3118,6.2015,22.7543,0.9891,1.1462,123.1093,3.4164,1.1786,119.7312,3.6505,1.2438,113.4534,3.9661,1.4442,97.7061,4.2514,2.3288,60.5948,1.6821,2.5964,54.349,1.6588,3.2418,43.5286,1.5255,5.259,26.8325,1.1664
sans1269,san,san_Deva,997,,5674920.0,5648368.0,Sanskrit,Deva,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan,Indo-European > Indo-Iranian > Indo-Aryan,2.3376,143.0271,3.9948,2.5927,128.9569,3.9293,2.8659,116.661,3.8331,3.7967,88.0602,3.8295,3.4962,95.6299,2.6542,3.7068,90.1966,2.7493,4.1162,81.2257,2.8324,5.0527,66.1715,2.8763,3.1689,105.5065,2.9279,3.3423,100.0321,3.0499,3.5864,93.2247,3.2589,4.2512,78.6469,3.4221,2.5,133.7372,3.7124,2.6784,124.8285,3.81,3.0556,109.4203,3.8348,3.7573,88.985,3.8682
sant1410,sat,sat_Olck,997,,,,Santali,Olck,Abugida,3 bytes,Austroasiatic,Austroasiatic > Mundaic > North Munda > Kherwarian > Santalic,Austroasiatic > Mundaic,2.1589,163.6158,4.5698,2.3042,153.2969,4.6709,2.5136,140.5266,4.6172,2.9294,120.5797,5.2437,2.9499,119.7432,3.3235,2.9974,117.8465,3.5921,3.0739,114.9107,4.0071,3.3092,106.7412,4.6397,2.4013,147.1003,4.0821,2.5482,138.6179,4.2264,2.6933,131.1515,4.5848,2.8387,124.4343,5.4144,2.225,158.7513,4.4068,2.3698,149.0512,4.5493,2.6426,133.665,4.6845,2.9294,120.5807,5.2417
sici1248,scn,scn_Latn,997,,,,Sicilian,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Italic > Latino-Faliscan > Latinic > Imperial Latin > Romance > Italo-Western Romance > Italo-Dalmatian > Italian Romance > Southern Italian Romance,Indo-European > Italic > Italo-Western Romance > Italo-Dalmatian > Italian Romance > Southern Italian Romance,2.0729,67.5697,1.8872,2.486,56.342,1.7167,2.9928,46.8024,1.5378,5.2499,26.68,1.1603,2.8298,49.4975,1.3738,3.2604,42.9609,1.3095,4.1005,34.1585,1.1911,6.1059,22.9398,0.9971,1.2727,110.0572,3.0542,1.3388,104.6249,3.1899,1.4588,96.014,3.3565,1.8262,76.6991,3.3374,2.412,58.0712,1.612,2.6939,51.994,1.587,3.3616,41.667,1.4603,5.2478,26.6911,1.1603
shan1277,shn,shn_Mymr,997,,,,Shan,Mymr,Abugida,3 bytes,Tai-Kadai,Tai-Kadai > Kam-Tai > Daic-Beic > Daic > Central-Southwestern Tai > Wenma-Southwestern Tai > Sapa-Southwestern Tai > Southwestern Tai > Southwestern Tai P > Shanic > Southern Shanic,Tai-Kadai > Southwestern Tai P,1.7807,279.67,7.8113,1.8483,269.4323,8.2095,2.0,248.998,8.1812,2.7849,178.8215,7.7765,3.3309,149.5105,4.1497,3.4283,145.2598,4.4277,3.6063,138.0903,4.8154,4.0927,121.68,5.2891,2.6223,189.9097,5.2701,2.9535,168.6118,5.1409,3.1316,159.0251,5.5592,3.2907,151.337,6.5851,1.7785,280.004,7.7727,1.8938,262.9619,8.0261,2.1316,233.6269,8.1878,2.7859,178.7593,7.7708
sinh1246,sin,sin_Sinh,997,,15218821.0,15163617.0,Sinhala,Sinh,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Dhivehi-Sinhala > Sinhalaic,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Dhivehi-Sinhala,1.8998,177.2166,4.9497,2.1816,154.326,4.7023,2.4983,134.7643,4.4279,3.2369,104.013,4.5233,3.3443,100.674,2.7942,3.4398,97.8776,2.9834,3.6383,92.5386,3.2269,4.2818,78.6309,3.4178,2.845,118.344,3.2841,3.0158,111.6409,3.4039,3.1748,106.0502,3.7073,3.3783,99.66,4.3365,2.1254,158.4062,4.3972,2.3183,145.2297,4.4327,2.6565,126.7392,4.4418,3.209,104.9188,4.5609
slov1269,slk,slk_Latn,997,,696039997.0,691361945.0,Slovak,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Balto-Slavic > Slavic > West Slavic > Czech-Slovak,Indo-European > Balto-Slavic > Slavic > West Slavic > Czech-Slovak,2.1913,63.0291,1.7604,2.6479,52.1605,1.5893,3.1163,44.321,1.4562,4.6441,29.7402,1.2933,2.7585,50.0682,1.3897,3.2067,43.0702,1.3128,4.1359,33.3942,1.1645,6.1958,22.2919,0.969,1.3727,100.6128,2.7921,1.4544,94.9659,2.8954,1.5874,87.006,3.0416,1.9335,71.4343,3.1083,2.5574,54.007,1.4992,2.8522,48.4243,1.478,3.3973,40.654,1.4248,4.6255,29.8596,1.298
slov1268,slv,slv_Latn,997,,295443845.0,293532981.0,Slovenian,Latn,Alphabet,1 byte,Indo-European,Indo-European > Classical Indo-European > Balto-Slavic > Slavic > South Slavic > Western South Slavic,Indo-European > Balto-Slavic > Slavic > South Slavic > Western South Slavic,2.1573,59.6409,1.6658,2.6027,49.4353,1.5063,3.0941,41.5838,1.3663,4.6504,27.667,1.2032,2.9104,44.2076,1.227,3.345,38.4644,1.1724,4.1588,30.9378,1.0788,5.8924,21.8355,0.9491,1.3455,95.6279,2.6537,1.4326,89.8114,2.7383,1.5907,80.8847,2.8276,2.0091,64.0401,2.7865,2.5286,50.8837,1.4125,2.8217,45.5978,1.3917,3.4006,37.8355,1.326,4.6367,27.7492,1.2063
samo1305,smo,smo_Latn,997,,982573.0,978614.0,Samoan,Latn,Alphabet,1 byte,Austronesian,Austronesian > Malayo-Polynesian > Eastern Malayo-Polynesian > Oceanic > Central Pacific linkage > Tokalau Fijian > Polynesian > Nuclear Polynesian > Ellicean > Pukapukic > Samoan-Tokelauan,Austronesian > Eastern Malayo-Polynesian > Polynesian > Ellicean,1.9274,79.7613,2.2278,2.2777,67.4945,2.0565,2.755,55.8014,1.8334,5.0769,30.2808,1.3168,2.5286,60.7984,1.6875,2.9567,51.996,1.5849,3.959,38.8315,1.3541,7.1636,21.4604,0.9328,1.1517,133.4845,3.7043,1.1781,130.4975,3.9788,1.2274,125.2528,4.3786,1.3746,111.8425,4.8665,2.1981,69.9398,1.9415,2.4491,62.7723,1.9159,3.0912,49.7322,1.7429,4.9774,30.8867,1.3427
shon1251,sna,sna_Latn,997,,1015714.0,1010485.0,Shona,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Southern Bantu > Shona (S.10) > Core Shona > Plateau Shona > Central Shona,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Southern Bantu > Shona (S.10),1.9848,71.0532,1.9845,2.458,57.3741,1.7482,3.0657,46.001,1.5114,6.1129,23.0702,1.0033,2.6406,53.4062,1.4823,3.1365,44.9619,1.3705,4.2894,32.8776,1.1465,7.7118,18.2869,0.7949,1.1036,127.7894,3.5462,1.1258,125.2708,3.8194,1.1667,120.8786,4.2257,1.3138,107.338,4.6705,2.4014,58.7252,1.6302,2.7272,51.7111,1.5783,3.5364,39.8786,1.3976,6.1052,23.0993,1.0041
sind1272,snd,snd_Arab,997,,2500046.0,2476633.0,Sindhi (Arabic script),Arab,Abjad,2 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Northwestern zone > Sindhi-Lahnda > Sindhic > Sindhi-Kachchi,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Northwestern zone > Sindhic,1.9347,104.1645,2.9093,2.3514,85.7041,2.6114,2.8144,71.6058,2.3527,5.4848,36.7422,1.5978,2.9469,68.3852,1.8981,3.2363,62.2698,1.898,3.7839,53.2588,1.8572,5.3487,37.677,1.6377,1.2734,158.2538,4.3917,1.4211,141.8114,4.3237,1.8068,111.5366,3.8991,2.7155,74.2126,3.2292,2.3074,87.337,2.4244,2.56,78.7192,2.4027,3.1711,63.5496,2.2272,5.4847,36.7432,1.5973
sind1272,snd,snd_Deva,997,dev only,2500046.0,2476633.0,Sindhi (Devanagari script),Deva,Abugida,3 bytes,Indo-European,Indo-European > Classical Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Northwestern zone > Sindhi-Lahnda > Sindhic > Sindhi-Kachchi,Indo-European > Indo-Iranian > Indo-Aryan > Middle-Modern Indo-Aryan > Continental Indo-Aryan > Indo-Aryan Northwestern zone > Sindhic,2.3924,140.2678,3.9177,2.5888,129.6279,3.9497,2.7791,120.7482,3.9674,3.6833,91.1073,3.962,3.4852,96.2849,2.6724,3.6836,91.1003,2.7768,4.1001,81.8455,2.854,4.9856,67.3089,2.9257,3.1982,104.9278,2.9118,3.3237,100.9639,3.0783,3.4922,96.0943,3.3593,4.0724,82.4022,3.5855,2.52,133.1645,3.6965,2.6447,126.8847,3.8728,2.9762,112.7533,3.9516,3.6458,92.0451,4.0013
soma1255,som,som_Latn,997,,8811562.0,8782377.0,Somali,Latn,Alphabet,1 byte,Afro-Asiatic,Afro-Asiatic > Cushitic > East Cushitic > Lowland East Cushitic > Southern Lowland East Cushitic > Mainstream Lowland East Cushitic > Omo-Tana > Eastern Omo-Tana,Afro-Asiatic > Cushitic > Omo-Tana,2.0046,71.2588,1.9903,2.435,58.664,1.7875,2.9417,48.5597,1.5955,5.3185,26.8586,1.168,2.6594,53.7151,1.4909,3.1719,45.0361,1.3727,4.3345,32.9559,1.1492,6.8222,20.9388,0.9101,1.0864,131.4845,3.6488,1.1065,129.0983,3.9361,1.1492,124.3019,4.3453,1.3004,109.8455,4.7797,2.3769,60.0983,1.6683,2.6573,53.7563,1.6407,3.3162,43.0762,1.5097,5.3059,26.9228,1.1704
sout2807,sot,sot_Latn,997,,952169.0,947711.0,Southern Sotho,Latn,Alphabet,1 byte,Atlantic-Congo,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > Southern Bantoid > Narrow Bantu > East Bantu > Southern Bantu > Nuclear Southern Bantu > Dimsuffix Southern Bantu > Sotho-Tswana (S.30) > Western Sotho-Tswana > Central Sotho-Tswana > Sesotho-Lozi,Atlantic-Congo > Volta-Congo > Benue-Congo > Bantoid > East Bantu > Southern Bantu > Nuclear Southern Bantu > Sotho-Tswana (S.30) > Western Sotho-Tswana > Sesotho-Lozi,1.9277,78.9268,2.2044,2.341,64.992,1.9803,2.8874,52.6921,1.7313,5.6959,26.7111,1.1616,2.7014,56.32,1.5632,3.1234,48.7111,1.4848,3.9986,38.0491,1.3268,6.3359,24.013,1.0438,1.1103,137.0241,3.8025,1.1359,133.9458,4.0839,1.1885,128.01,4.475,1.3563,112.1785,4.8812,2.2816,66.6841,1.8511,2.5731,59.1284,1.8047,3.3072,46.003,1.6122,5.6691,26.8375,1.1666
